#! FIELDS time phi psi sigma_phi sigma_psi height logweight
#! SET action OPES_METAD_EXPLORE_kernels
#! SET biasfactor       3.531365367432721
#! SET epsilon      0.2478222005047053
#! SET kernel_cutoff       2.657579864249698
#! SET compression_threshold                       1
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
                     10     -1.662463829345572      2.643875638042503     0.9226996372947056     0.4813043698467512      1.442249570307409     -3.531365367432721
                     10      -2.14041398840118     -2.548008604747015     0.7445147719498703     0.4574945884723671      1.442249570307409     -3.531365367432721
                     11     -2.804944174330071       2.78473449004944     0.8170424024865524     0.4237884194197984      1.849809016834367     -0.857440778313901
                     11     -2.665876988722606     -3.062073238900202     0.6992946383037384      0.426956721352502      1.645339959810379    -0.3394269623713249
                     12     -1.054720611495232      2.286007764418136     0.7511740165736462     0.3856504489526029      2.210986925890441      -1.45841294192857
                     12     -1.221057849287152       2.73580255884399     0.6425942267978895     0.3922918766357554      1.948738494371434    -0.5888812060454851
                     13    -0.8156601534724106      2.591988324269667     0.7085147669771056     0.3569336201486872      2.532702679177222      1.062133340796665
                     13     -2.723105432822101      2.881138315954852     0.6064035715990176     0.3705405819627184      2.186261811367056     0.5978250996167401
                     14     -1.156871371077517      2.023760241199372     0.6767586868091352     0.3385599073021882        2.7954466395779     -0.227035448962587
                     14     -2.494322358167032      2.783245748426662     0.5967888912666827     0.3475341773525331      2.368543948460435      0.888828192081532
                     15     -1.694816423502944      2.022211956685679     0.6457728189279376     0.3425060388521903      2.895826769476376   -0.01996370881452244
                     15      -2.31204573404605      2.002827457034353     0.5829884343093725     0.3317120400421756      2.540262074275782     -1.435489386662868
                     16     -1.623599933898778      1.595683464883111     0.6171585826220162     0.3513636852895955      2.953703695294742    -0.9457127067776883
                     16     -2.540484944319305      3.003007151454949     0.5653200209314384     0.3193974802376041       2.72065733810232     0.8914520758616842
                     17     -1.189731115610005      2.103001521426849     0.5945503148771319     0.3451683767974837      3.121051674203353      1.188449940305223
                     17    -0.9619381401034142      2.260160971272152     0.5464827927241479      0.308171455861722      2.916962169995218      1.019579688052197
                     18     -1.247719897257487      2.423814735475018     0.5731210463428188     0.3320445365779353      3.365719175118222      1.523172739693573
